,0
4031,3.2151806
4032,2.929044
4033,3.927242
4034,3.4393883
4035,3.839235
4036,4.37615
4037,3.385671
4038,3.4356008
4039,3.5220404
4040,3.2831686
4041,3.1923962
4042,3.7354825
4043,3.5395935
4044,3.6275337
4045,3.2994137
4046,3.9391727
4047,3.3366206
4048,3.80179
4049,3.5462747
4050,3.9293916
4051,3.1601322
4052,3.4049642
4053,3.6069353
4054,3.3855715
4055,3.7402766
4056,3.2623715
4057,2.9102106
4058,3.4047296
4059,3.179705
4060,4.450108
4061,4.079102
4062,3.4011223
4063,2.9669614
4064,3.20251
4065,4.161501
4066,3.1947036
4067,4.4039226
4068,3.1793454
4069,3.0390236
4070,3.8578038
4071,3.4147003
4072,2.8574753
4073,3.2329564
4074,3.6119816
4075,3.351158
4076,3.1884124
4077,3.2850223
4078,3.6693418
4079,4.354328
4080,3.067528
4081,2.9453435
4082,4.218696
4083,3.839253
4084,4.0177317
4085,4.503963
4086,3.1100953
4087,3.620379
4088,3.2495928
4089,4.5318036
4090,3.451953
4091,4.395768
4092,3.2483945
4093,3.4185052
4094,3.191512
4095,4.2192125
4096,2.9592922
4097,3.342222
4098,4.11931
4099,3.2377777
4100,3.2544844
4101,3.5923164
4102,3.279787
4103,3.5941534
4104,3.2370229
4105,2.7609673
4106,4.5411425
4107,3.1935947
4108,3.7648451
4109,3.3985522
4110,2.7953029
4111,4.05543
4112,3.2913842
4113,3.6905107
4114,4.071745
4115,3.2253053
4116,3.495402
4117,3.9833062
4118,3.0377429
4119,3.4442391
4120,3.1902514
4121,3.2494133
4122,3.868144
4123,3.433466
4124,2.8318007
4125,3.7836359
4126,4.0750475
4127,3.6524813
4128,3.3956213
4129,3.4371068
4130,4.4292693
4131,4.163835
4132,3.1664512
4133,3.3061924
4134,3.377985
4135,3.047346
4136,3.8745644
4137,3.8502998
4138,3.865125
4139,3.3450837
4140,3.4889674
4141,3.137978
4142,4.286058
4143,3.874168
4144,4.108631
4145,3.2166173
4146,4.1375422
4147,3.6536026
4148,3.9821246
4149,3.0652964
4150,3.2680728
4151,3.3822198
4152,3.6308498
4153,3.9112759
4154,2.8499472
4155,2.995963
4156,3.319996
4157,3.3044844
4158,2.9021912
4159,2.798846
4160,4.004022
4161,3.1940596
4162,4.2320905
4163,3.975768
4164,3.8918474
4165,3.7065084
4166,4.424086
4167,3.7239609
4168,3.2254682
4169,3.294853
4170,3.6768565
4171,3.6883278
4172,3.1859498
4173,2.980298
4174,3.7097712
4175,4.1034102
4176,4.2361174
4177,3.2043912
4178,4.242967
4179,3.993796
4180,3.1089444
4181,3.2803962
4182,3.281389
4183,3.7238798
4184,2.7385557
4185,3.955852
4186,3.3283596
4187,3.6450403
4188,2.8903031
4189,3.1545353
4190,3.3535335
4191,3.13838
4192,4.2820287
4193,2.98611
4194,3.1872327
4195,3.737656
4196,3.2957933
4197,3.6674752
4198,4.0054913
4199,3.24533
4200,3.0760381
4201,4.5093446
4202,4.1035733
4203,3.20223
4204,3.2718978
4205,3.2311506
4206,3.840734
4207,4.278102
4208,4.163002
4209,3.4849977
4210,2.9403327
4211,4.018594
4212,3.2243655
4213,3.651038
4214,2.6931772
4215,3.6346042
4216,3.7312298
4217,3.4601912
4218,3.6361346
4219,2.8592255
4220,3.2914402
4221,2.9795797
4222,3.6883285
4223,3.9468417
4224,3.479622
4225,3.1668346
4226,3.553347
4227,3.1819005
4228,3.1869934
4229,4.561979
4230,3.33456
4231,3.1589034
4232,3.0815022
4233,4.0347795
4234,3.2324777
4235,3.4398575
4236,3.6869535
4237,3.8236542
4238,3.6309512
4239,3.4977274
4240,4.190548
4241,3.0025115
4242,3.6898265
4243,2.9569051
4244,3.2772548
4245,3.55548
4246,3.2963169
4247,3.2100222
4248,3.2016273
4249,3.3659673
4250,3.0877945
4251,3.4275515
4252,4.200738
4253,4.080989
4254,4.489625
4255,3.2085447
4256,3.2332544
4257,3.5114536
4258,3.1613505
4259,3.6725075
4260,3.6531074
4261,3.378874
4262,3.0565863
4263,4.20764
4264,4.1687703
4265,3.2644947
4266,3.4020357
4267,3.1057382
4268,2.6395352
4269,2.9725463
4270,3.2509465
4271,3.677789
4272,4.2316923
4273,3.8142927
4274,3.814047
4275,3.541285
4276,3.7106073
4277,3.2624357
4278,3.743428
4279,3.5040855
4280,3.3612914
4281,3.2927547
4282,3.3243058
4283,3.6320314
4284,3.212356
4285,2.8285897
4286,3.4322062
4287,3.3997817
4288,4.5613656
4289,3.135732
4290,2.7832582
4291,3.9115365
4292,3.263131
4293,3.741821
4294,3.206394
4295,3.1340916
4296,4.1100187
4297,4.060931
4298,3.1100113
4299,3.9880872
4300,3.4899206
4301,3.035322
4302,3.7457643
4303,2.7770307
4304,3.1467454
4305,3.8078904
4306,3.2000623
4307,2.8147762
4308,3.563004
4309,3.706463
4310,3.5342789
4311,3.3628416
4312,3.3249614
4313,4.208995
4314,3.0378044
4315,3.6577318
4316,3.1586738
4317,3.8956158
4318,4.0835996
4319,4.101127
4320,4.0058722
4321,3.423084
4322,3.118674
4323,3.81326
4324,3.2910774
4325,2.8343253
4326,3.6664588
4327,2.8031864
4328,3.7683105
4329,3.3831086
4330,3.3145761
4331,4.2234044
4332,3.3897004
4333,3.2635798
4334,3.8934877
4335,3.1538587
4336,3.0782354
4337,3.4418294
4338,3.0716438
4339,4.122077
4340,3.1313522
4341,3.1307855
4342,3.2545989
4343,3.7050595
4344,3.1885772
4345,3.089998
4346,2.8446321
4347,3.3710442
4348,3.4381993
4349,3.0633655
4350,3.0421758
4351,3.1108286
4352,3.4216945
4353,3.261179
4354,3.5453176
4355,3.037801
4356,2.9419863
4357,3.35115
4358,2.8531034
4359,3.762151
4360,3.1060843
4361,3.8746457
4362,2.9138055
4363,3.287514
4364,3.951032
4365,4.272468
4366,3.577884
4367,4.2158833
4368,2.7652242
4369,3.3503935
4370,3.3414383
4371,4.169249
4372,3.1223166
4373,3.8466475
4374,3.7978787
4375,4.262658
4376,3.202954
4377,2.8405988
4378,2.738447
4379,3.891684
4380,2.9275725
4381,4.0125246
4382,2.8932407
4383,3.298037
4384,3.2026854
4385,3.2591448
4386,4.432281
4387,4.2209654
4388,3.1847165
4389,3.6779597
4390,3.8079576
4391,4.255049
4392,3.4050899
4393,3.8665109
4394,4.553866
4395,3.341642
4396,3.3741827
4397,3.7683315
4398,2.9877656
4399,3.2225573
4400,2.9861403
4401,3.8868499
4402,3.425214
4403,3.1045623
4404,3.253766
4405,4.235455
4406,4.1901116
4407,3.064587
4408,3.2577856
4409,3.3366382
4410,3.2719429
4411,3.2387178
4412,3.2805314
4413,3.8324208
4414,4.236176
4415,3.1201377
4416,3.2845318
4417,2.9447105
4418,3.1833196
4419,3.6382062
4420,3.5970733
4421,3.095277
4422,3.6861567
4423,3.4892497
4424,4.229437
4425,3.7109113
4426,2.6327982
4427,3.1543155
4428,3.3751206
4429,3.8488405
4430,3.1556327
4431,2.7964525
4432,3.5923822
4433,4.2664905
4434,3.289357
4435,3.2768903
4436,4.1948385
4437,3.0733175
4438,3.283427
4439,3.8976455
4440,3.8720677
4441,3.6765463
4442,4.0200596
4443,3.177195
4444,3.8985913
4445,3.6474357
4446,3.7293596
4447,3.646544
4448,2.8583093
4449,3.4789135
4450,3.2028978
4451,3.0801284
4452,2.6784348
4453,4.270303
4454,3.6836371
4455,3.2257917
4456,3.6357007
4457,3.7376723
4458,3.7535253
4459,3.699573
4460,4.1218276
4461,4.566044
4462,3.2787704
4463,3.1307452
4464,2.8769734
4465,3.185568
4466,4.21363
4467,3.9188902
4468,3.0650337
4469,4.4061937
4470,3.8989215
4471,3.1569376
4472,3.5945363
4473,3.3488295
4474,3.41327
4475,3.440867
4476,4.2447076
4477,2.632815
4478,2.8702843
4479,3.560256
4480,3.5692863
4481,4.049791
4482,3.2362826
4483,3.2773983
4484,3.9133394
4485,2.841915
4486,3.712188
4487,3.1434574
4488,3.8194532
4489,2.827302
4490,3.5411713
4491,3.325859
4492,3.0071738
4493,3.915182
4494,4.403622
4495,3.6435137
4496,3.2332852
4497,4.1702228
4498,2.984828
4499,2.7585125
4500,4.1895537
4501,3.6844049
4502,3.3292542
4503,3.6654034
4504,3.5322833
4505,4.1943955
4506,3.51603
4507,3.0968757
4508,3.6635225
4509,3.2932045
4510,3.0682187
4511,3.6821291
4512,3.6899736
4513,3.2793298
4514,3.5421517
4515,2.9331405
4516,4.0169153
4517,3.0880916
4518,4.506522
4519,4.448893
4520,3.5961215
4521,2.832174
4522,3.8996184
4523,3.3642747
4524,3.686886
4525,3.5364337
4526,3.3429213
4527,3.3961182
4528,3.2908542
4529,3.3856254
4530,3.132732
4531,3.7602491
4532,3.7447884
4533,3.0225604
4534,3.4884384
4535,3.5340266
4536,4.4509754
4537,3.463289
4538,2.9066052
4539,3.0078773
4540,3.8696282
4541,3.3814611
4542,3.3214715
4543,3.6142642
4544,3.2894917
4545,4.019524
4546,3.4392211
4547,3.4283905
4548,3.90828
4549,4.0684257
4550,3.0398693
4551,3.4284558
4552,3.2921658
4553,3.1864166
4554,3.293652
4555,3.9544327
4556,4.504247
4557,3.4211686
4558,3.798969
4559,4.253186
4560,3.8522348
4561,4.2156734
4562,4.1953473
4563,3.579567
4564,3.5047698
4565,4.263068
4566,4.2036033
4567,3.2933073
4568,3.9384356
4569,3.2603986
4570,3.4983234
4571,3.6504579
4572,3.385119
4573,3.5353658
4574,3.3183453
4575,2.8527877
4576,4.2706194
4577,3.472241
4578,3.4723642
4579,3.360058
4580,3.7163942
4581,3.383836
4582,3.2745261
4583,3.2875588
4584,3.4980352
4585,3.1074698
4586,3.3501105
4587,4.270576
4588,3.630774
4589,3.9070778
4590,4.1652155
4591,3.1659217
4592,4.287821
4593,3.1586306
4594,3.354103
4595,3.1357975
4596,3.1777663
4597,3.3318655
4598,3.3257701
4599,3.3468053
4600,3.4420762
4601,3.262091
4602,3.7282863
4603,3.3595088
4604,4.283607
4605,4.178735
4606,3.7072108
4607,3.4726295
4608,3.992313
4609,3.1554625
4610,4.383524
4611,3.1869469
4612,3.2056558
4613,3.2367191
4614,3.1547253
4615,2.9409983
4616,3.139553
4617,2.8545892
4618,4.2208676
4619,2.669876
4620,3.383512
4621,3.4229178
4622,2.759806
4623,3.3000126
4624,3.4025793
4625,3.1082008
4626,3.2950466
4627,3.8994858
4628,3.6835668
4629,4.126354
4630,3.5480998
4631,4.4072905
4632,3.9056451
4633,3.4528434
4634,3.3623505
4635,4.2293954
4636,3.1553168
4637,2.8315363
4638,3.5462139
4639,3.0713732
4640,3.5487382
4641,3.7066216
4642,3.1143665
4643,3.642728
4644,2.9598997
4645,3.0292149
4646,3.1318786
4647,3.369847
4648,3.2572138
4649,3.3445804
4650,3.9057145
4651,3.7477024
4652,3.3207967
4653,3.0020077
4654,3.622766
4655,4.1388874
4656,3.7664716
4657,4.1623073
4658,3.2568204
4659,3.8958156
4660,3.8661594
4661,4.085735
4662,3.8733819
4663,3.3327792
4664,3.2335403
4665,3.1089118
4666,2.6206727
4667,3.3984752
4668,3.9907508
4669,3.2815015
4670,3.4625523
4671,3.2611148
4672,3.3630598
4673,3.180799
4674,3.6890545
4675,3.2272487
4676,4.54038
4677,3.2520192
4678,3.413306
4679,3.2942178
4680,3.7123787
4681,3.2389102
4682,3.5308173
4683,3.3461425
4684,3.7974854
4685,3.8679442
4686,4.4343286
4687,4.4340806
4688,3.53326
4689,3.2576826
4690,3.395425
4691,3.1682622
4692,3.3864024
4693,4.236524
4694,3.5859413
4695,3.09496
4696,3.0792325
4697,3.2940686
4698,3.1896298
4699,3.0778317
4700,3.3300736
4701,3.2012253
4702,3.6362267
4703,4.2193985
4704,4.007907
4705,3.4264786
4706,3.5331926
4707,4.228689
4708,3.3200326
4709,3.7628508
4710,3.3859253
4711,3.0756772
4712,3.0865383
4713,3.3324718
4714,3.0628467
4715,3.4383702
4716,3.1485944
4717,3.582775
4718,4.4168987
4719,3.4538538
4720,3.034836
4721,2.8654084
4722,3.2801604
4723,3.2676659
4724,2.9960508
4725,3.3395548
4726,2.788744
4727,2.695222
4728,2.991204
4729,2.689193
4730,3.0745225
4731,3.899078
4732,4.187553
4733,3.7160575
4734,3.0817468
4735,2.7285461
4736,3.768908
4737,3.4097166
4738,3.8656087
4739,3.2504077
4740,3.6135516
4741,3.5512598
4742,4.266255
4743,2.8955436
4744,3.49146
4745,3.3306696
4746,3.2640474
4747,4.099565
4748,3.9049103
4749,3.6234784
4750,4.3962755
4751,3.3967052
4752,4.188196
4753,3.8067744
4754,3.1480722
4755,3.8795106
4756,3.147572
4757,3.4066982
4758,3.4237947
4759,3.387124
4760,3.1585944
4761,3.339996
4762,4.4348373
4763,2.9748225
4764,3.3458452
4765,3.5678892
4766,3.116503
4767,2.8323152
4768,3.0876038
4769,4.2016573
4770,3.1514297
4771,3.2764444
4772,3.0690522
4773,3.2378209
4774,3.3430312
4775,3.405355
4776,4.2056837
4777,3.6297424
4778,3.2472875
4779,4.559176
4780,3.5225325
4781,3.2846556
4782,3.835195
4783,3.3831131
4784,3.2134683
4785,3.6185224
4786,3.3868546
4787,3.2803776
4788,3.2801905
4789,3.3675044
4790,3.2690754
4791,3.117098
4792,3.252792
4793,3.8224678
4794,3.559252
4795,3.0930865
4796,3.261248
4797,3.2386384
4798,3.5414724
4799,4.132477
4800,3.2614634
4801,2.8458357
4802,4.155242
4803,3.217408
4804,2.636109
4805,3.940102
4806,3.5917895
4807,3.3792667
4808,3.00769
4809,3.2483866
4810,4.179188
4811,3.53159
4812,3.4235983
4813,3.226223
4814,3.2004564
4815,3.8880975
4816,3.0691366
4817,4.5424414
4818,3.2619817
4819,3.0683115
4820,3.7420654
4821,3.7342634
4822,3.762086
4823,3.1471357
4824,4.198171
4825,3.0901184
4826,3.4666028
4827,3.1256194
4828,3.5221903
4829,3.7202954
4830,3.3836625
4831,3.2341592
4832,3.5565815
4833,3.301465
4834,3.9040616
4835,2.594036
4836,3.4133224
4837,3.327564
4838,2.7936583
4839,3.0058894
4840,2.8331556
4841,3.155717
4842,4.017868
4843,3.2499444
4844,4.2025867
4845,3.143559
4846,3.7242167
4847,3.249444
4848,3.2203932
4849,3.916006
4850,3.3242965
4851,3.195617
4852,3.0722206
4853,3.762845
4854,3.3791027
4855,3.221457
4856,4.4586635
4857,3.6282616
4858,3.1151345
4859,3.2906094
4860,4.2443657
4861,3.3291628
4862,2.8948987
4863,3.1282098
4864,3.6487975
4865,4.2241325
4866,4.201996
4867,3.3504126
4868,3.3195567
4869,3.649482
4870,4.1788716
4871,3.8583632
4872,3.7682743
4873,4.114793
4874,3.2275364
4875,3.0653927
4876,4.197655
4877,3.2176363
4878,3.18834
4879,3.2751503
4880,3.6560857
4881,4.415677
4882,3.437349
4883,3.3941603
4884,3.2895637
4885,4.13805
4886,3.2309523
4887,3.3375156
4888,3.5525198
4889,3.080443
4890,3.185797
4891,3.463504
4892,4.3143044
4893,3.839898
4894,3.8275156
4895,3.319996
4896,2.9519005
4897,3.4656012
4898,3.939444
4899,3.0876267
4900,3.3561912
4901,3.2543
4902,2.9923024
4903,3.2978919
4904,4.185091
4905,3.4052057
4906,2.6416852
4907,4.2324767
4908,3.2573147
4909,3.0147939
4910,3.7257278
4911,3.0620182
4912,3.5566173
4913,3.6097562
4914,2.7076044
4915,3.3496115
4916,3.8208978
4917,3.118709
4918,3.4517205
4919,3.2931297
4920,3.2055087
4921,4.416723
4922,3.3452013
4923,2.9058292
4924,3.9711108
4925,3.2072845
4926,3.0647209
4927,3.7763984
4928,3.4294841
4929,3.367939
4930,4.5293283
4931,3.1570942
4932,3.2929626
4933,3.2950537
4934,3.3047192
4935,3.254968
4936,2.7225983
4937,3.4294093
4938,3.4373627
4939,3.2010927
4940,3.4743283
4941,4.2954936
4942,3.3268104
4943,3.7291071
4944,4.558928
4945,3.4581907
4946,3.668054
4947,3.5962362
4948,4.1876845
4949,3.5411916
4950,3.5066092
4951,4.4606876
4952,4.0585556
4953,3.8079484
4954,4.0860205
4955,3.8003747
4956,3.3789067
4957,4.1006393
4958,2.7429392
4959,3.0303402
4960,3.1198132
4961,3.1083508
4962,3.5930836
4963,3.2790103
4964,3.7211947
4965,3.2664783
4966,2.8693426
4967,4.232912
4968,3.4139314
4969,3.3668132
4970,3.3441095
4971,3.2658007
4972,3.9150789
4973,3.8916075
4974,3.1913054
4975,4.0039277
4976,2.9356647
4977,3.9720194
4978,4.1360373
4979,3.293378
4980,2.9794424
4981,2.8090947
4982,3.0090299
4983,2.9094648
4984,3.8854887
4985,3.5203538
4986,3.1924853
4987,3.1880016
4988,3.473685
4989,3.1553593
4990,4.2223854
4991,3.642591
4992,4.014646
4993,3.482037
4994,3.303829
4995,3.3219101
4996,3.687155
4997,3.9527867
4998,3.5928488
4999,4.3913918
5000,4.060777
5001,3.2795396
5002,2.8977993
5003,3.560386
5004,3.6730938
5005,3.187937
5006,3.030763
5007,2.6278143
5008,3.8413963
5009,3.9799185
5010,3.4895453
5011,2.8946545
5012,3.0236573
5013,3.9973717
5014,3.0431864
5015,3.1204448
5016,2.84635
5017,3.3153243
5018,3.354784
5019,3.2397726
5020,3.3471463
5021,3.5216475
5022,4.210437
5023,4.087145
5024,3.6769152
5025,3.7491314
5026,3.4884274
5027,3.6712704
5028,3.0982387
5029,3.7562628
5030,3.2984383
5031,2.894949
5032,2.8435729
5033,3.002255
5034,3.6873002
5035,4.098534
5036,3.3144042
5037,3.2800257
5038,3.3791873
5039,2.7897956
5040,3.4330513
5041,3.7308536
5042,3.3264158
5043,3.3488
5044,3.873484
5045,3.103878
5046,3.4408882
5047,3.4468858
5048,2.9295952
5049,3.367944
5050,3.9561234
5051,3.2329838
5052,3.302876
5053,3.6544092
5054,3.8429313
5055,3.2388015
5056,3.4016118
5057,3.3292763
5058,3.6826477
5059,3.155785
5060,3.3128479
5061,3.7920053
5062,3.6635225
5063,3.237405
5064,3.4301558
5065,3.9368205
5066,3.5390792
5067,3.2213907
5068,3.8296783
5069,3.3830156
5070,4.4323273
5071,3.6106815
5072,3.9785655
5073,3.5697227
5074,3.1541748
5075,3.2507415
5076,3.7273936
5077,3.8953192
5078,3.0644875
5079,3.4305663
5080,2.9160273
5081,3.594433
5082,3.5240312
5083,4.446414
5084,4.1657753
5085,3.8750331
5086,2.8707
5087,3.647988
5088,3.9464533
5089,3.9648244
5090,3.5793037
5091,3.2203271
5092,3.0341268
5093,3.3060482
5094,3.2377431
5095,3.9681056
5096,3.6765628
5097,3.2503583
5098,3.6653323
5099,3.2004666
5100,4.0754538
5101,3.2853982
5102,4.179212
5103,4.350133
5104,3.710735
5105,3.641129
5106,3.0527306
5107,3.0012722
5108,3.5091243
5109,3.5805624
5110,3.0691326
5111,3.4126806
5112,3.3098195
5113,4.2237997
5114,3.1516929
5115,3.4396553
5116,2.8948848
5117,3.380542
5118,4.427728
5119,4.2203345
5120,3.704745
5121,2.6629994
5122,3.1350546
5123,3.6240509
5124,3.3121789
5125,3.8976643
5126,2.9842856
5127,2.6387303
5128,4.0457697
5129,3.226995
5130,3.6114929
5131,3.6062047
5132,3.8385866
5133,3.5715098
5134,4.227536
5135,3.2659984
5136,3.3967261
5137,3.6029296
5138,3.3460755
5139,4.5295067
5140,3.2997465
5141,4.4331827
5142,4.4129324
5143,3.808026
5144,3.203989
5145,3.0694504
5146,3.4253895
5147,3.8897455
5148,3.4081492
5149,3.9075608
5150,3.9946957
5151,3.447799
5152,3.9148393
5153,3.7437549
5154,3.7355938
5155,3.3809278
5156,3.4075425
5157,3.7688866
5158,3.331657
5159,4.279126
5160,3.21907
5161,3.2435317
5162,3.9311464
5163,3.0184166
5164,4.0831947
5165,4.1835394
5166,3.7197206
5167,3.6343215
5168,3.5582805
5169,3.945514
5170,3.9673543
5171,3.6882186
5172,4.1991653
5173,3.442168
5174,3.3536308
5175,3.4396937
5176,3.8279073
5177,3.471453
5178,3.335233
5179,3.0698593
5180,3.9260929
5181,3.5400383
5182,3.5167353
5183,3.3048513
5184,3.1984365
5185,3.2083516
5186,3.5962393
5187,3.1795318
5188,4.5688553
5189,4.259122
5190,3.4665391
5191,4.457694
5192,3.5291486
5193,3.7691903
5194,3.2594898
5195,3.2915304
5196,2.6662903
5197,2.9173326
5198,3.1572614
5199,3.9188702
5200,4.1842756
5201,3.3646042
5202,3.4726467
5203,4.2711043
5204,2.836694
5205,3.4221554
5206,4.211233
5207,3.9871762
5208,3.1931117
5209,3.9619286
5210,3.9340649
5211,3.9141335
5212,4.136051
5213,2.6569579
5214,3.2423327
5215,2.9738812
5216,3.3231943
5217,2.715309
5218,2.866995
5219,3.2295768
5220,4.096494
5221,3.3643336
5222,3.3572493
5223,4.229675
5224,3.2642415
5225,3.4423282
5226,4.075587
5227,3.3090591
5228,3.1092117
5229,3.2793567
5230,3.1125073
5231,3.270235
5232,3.5671642
5233,3.0474439
5234,2.9516315
5235,3.776239
5236,3.9317164
5237,4.417741
5238,2.7305338
5239,3.5516407
5240,3.3924782
5241,3.4777336
5242,3.3588858
5243,3.8366694
5244,3.1004474
5245,4.225717
5246,3.8963974
5247,3.7440934
5248,3.2386065
5249,3.2150414
5250,2.808743
5251,3.222651
5252,4.208234
5253,4.0620027
5254,4.0758834
5255,3.3410358
5256,3.2193854
5257,4.2844696
5258,3.4408782
5259,3.7333674
5260,3.162992
5261,3.3343043
5262,3.3632975
5263,3.3668776
5264,3.7988908
5265,3.2390184
5266,3.7537463
5267,3.307578
5268,4.5396376
5269,3.7381628
5270,2.968796
5271,4.0797896
5272,3.6053216
5273,3.1986272
5274,4.202772
5275,3.044715
5276,3.9416363
5277,3.659631
5278,3.319996
5279,3.2504046
5280,3.2966685
5281,3.1386664
5282,3.4636383
5283,3.2973645
5284,3.251648
5285,3.135387
5286,3.5455263
5287,3.157706
5288,3.2504618
5289,3.6552577
5290,3.5869696
5291,3.2700026
5292,4.1623583
5293,3.9184575
5294,3.0658393
5295,3.4335315
5296,3.2437713
5297,3.227837
5298,4.4147253
5299,3.3695166
5300,2.7707632
5301,3.5712276
5302,3.6388154
5303,3.3401308
5304,4.230228
5305,3.293727
5306,3.3179014
5307,3.2749732
5308,3.6465042
5309,2.8855255
5310,3.902312
5311,4.2098866
5312,3.1564562
5313,3.577338
5314,4.080694
5315,3.5083375
5316,3.086124
5317,3.6488144
5318,2.6462905
5319,4.0819197
5320,4.4518194
5321,3.4372597
5322,3.3109057
5323,3.1784866
5324,2.9047105
5325,4.152992
5326,3.360904
5327,2.9709802
5328,3.1103392
5329,3.3856313
5330,2.8930323
5331,3.9662764
5332,3.6095698
5333,3.5483713
5334,3.5613532
5335,3.1100225
5336,2.9024112
5337,3.2936082
5338,4.056153
5339,4.5487843
5340,2.985182
5341,3.0658665
5342,3.256127
5343,3.215937
5344,3.7307148
5345,3.358312
5346,4.191678
5347,4.462677
5348,3.5368686
5349,3.1581466
5350,2.8889554
5351,3.3005872
5352,3.4044282
5353,3.5106537
5354,3.2103932
5355,2.979229
5356,3.231006
5357,3.0203707
5358,3.6494975
5359,2.759044
5360,3.2965436
5361,3.649287
5362,3.9100094
5363,3.5071871
5364,3.7140195
5365,3.1588268
5366,3.842695
5367,3.283558
5368,3.1809359
5369,3.2977717
5370,4.144895
5371,3.6736586
5372,3.3043473
5373,3.5489204
5374,3.2664108
5375,3.3210483
5376,3.8899364
5377,2.8569858
5378,3.4229963
5379,2.982333
5380,3.157251
5381,3.4705992
5382,4.2249966
5383,2.9792917
5384,4.566338
5385,3.257326
5386,4.23571
5387,3.738674
5388,3.3225722
5389,3.2169464
5390,3.2658234
5391,2.906987
5392,3.690425
5393,3.7124732
5394,3.8885686
5395,4.1929135
5396,3.6315303
5397,3.5295947
5398,4.1184306
5399,3.58071
5400,3.2347782
5401,3.2549543
5402,3.1630049
5403,4.159702
5404,2.9128392
5405,4.2356586
5406,3.2589302
5407,3.5932713
5408,3.2581003
5409,2.744582
5410,3.2807689
5411,4.1984715
5412,3.131802
5413,3.396942
5414,3.1827033
5415,3.0302777
5416,3.2935927
5417,3.4209137
5418,3.8957183
5419,3.7666945
5420,3.4053922
5421,3.9158685
5422,3.2070663
5423,3.382911
5424,3.7258945
5425,3.3144379
5426,4.172202
5427,3.3031368
5428,3.5159702
5429,3.060413
5430,3.6655004
5431,3.8656254
5432,3.8646348
5433,3.3608472
5434,4.2582245
5435,4.210763
5436,3.1970594
5437,3.1096096
5438,3.4894173
5439,4.002462
5440,3.6019802
5441,3.5694811
5442,3.4262443
5443,3.3331673
5444,3.1592228
5445,4.230855
5446,4.159668
5447,3.4359488
5448,3.7048616
5449,3.667961
5450,3.3575218
5451,2.9651678
5452,3.3480182
5453,3.9188952
5454,3.9489715
5455,4.412509
5456,3.759309
5457,3.5371158
5458,3.2385314
5459,3.9851403
5460,3.1428
5461,3.3232536
5462,4.231438
5463,3.7661068
5464,3.622638
5465,4.0753756
5466,4.1682673
5467,3.2623599
5468,4.4202094
5469,3.6892622
5470,2.569706
5471,3.2483556
5472,3.1569958
5473,4.222846
5474,3.537213
5475,2.7430022
5476,4.2338686
5477,2.6087177
5478,4.1573887
5479,3.3812973
5480,3.869735
5481,2.9876895
5482,2.9903064
5483,2.7532632
5484,3.475816
5485,3.47021
5486,3.080885
5487,3.079607
5488,4.183819
5489,4.2885647
5490,4.073618
5491,3.3737543
5492,3.6594553
5493,3.2577667
5494,3.0873923
5495,3.9298596
5496,3.3070507
5497,3.5375483
5498,3.1136866
5499,3.2068057
5500,3.6906335
5501,3.281822
5502,4.16871
5503,3.2703588
5504,3.249389
5505,3.4923973
5506,3.314392
5507,3.2394602
5508,4.073132
5509,3.8528435
5510,3.2173913
5511,3.9192533
5512,3.6707418
5513,2.680292
5514,3.1315763
5515,3.2769904
5516,3.7524834
5517,4.4873066
5518,3.0768003
5519,3.9030364
5520,3.1208782
5521,3.2218204
5522,3.3270743
5523,3.8278518
5524,2.6913867
5525,4.054015
5526,3.3482528
5527,3.259012
5528,4.091603
5529,3.751297
5530,3.3831604
5531,2.8743012
5532,4.272884
5533,3.7829437
5534,3.1204271
5535,3.9237177
5536,3.68574
5537,3.2937603
5538,3.1573863
5539,4.078739
5540,3.6717055
5541,3.9412346
5542,3.2976303
5543,3.5726829
5544,3.5567317
5545,3.4223785
5546,4.475261
5547,3.4238217
5548,3.6699128
5549,3.869398
5550,3.4541874
5551,3.6038635
5552,3.279854
5553,3.4157932
5554,3.0343082
5555,3.3753915
5556,3.0652478
5557,3.4232755
5558,3.4566565
5559,3.8800373
5560,3.776815
5561,4.213929
5562,3.6659179
5563,3.3314366
5564,3.7633402
5565,3.3612385
5566,3.458249
5567,3.4665008
5568,2.8968198
5569,3.5352738
5570,3.4560637
5571,3.5483868
5572,3.2908185
5573,4.4082613
5574,3.0952373
5575,3.5014799
5576,2.8739653
5577,3.4030192
5578,3.4455907
5579,3.6922042
5580,3.5211823
5581,4.4248667
5582,3.6605227
5583,3.5674999
5584,3.7416375
5585,4.228732
5586,3.575193
5587,3.9180346
5588,4.237236
5589,3.5731244
5590,3.440085
5591,3.4647617
5592,3.7309458
5593,3.3349075
5594,4.210801
5595,4.402431
5596,3.658997
5597,3.5012941
5598,3.285022
5599,3.1045232
5600,3.692751
5601,3.6725702
5602,4.340979
5603,3.4101934
5604,4.681826
5605,3.1246576
5606,3.2776935
5607,3.5354846
5608,3.589867
5609,3.1952264
5610,2.726477
5611,3.453434
5612,3.2418935
5613,3.34722
5614,2.9292507
5615,3.2539184
5616,3.0844882
5617,2.8012981
5618,3.1936212
5619,3.4905462
5620,2.8944829
5621,3.4321039
5622,3.4300203
5623,2.8608794
5624,3.0412874
5625,3.2515862
5626,2.7602823
5627,3.0394552
5628,3.516468
5629,3.0440595
5630,3.2590303
5631,3.1551397
